name,whi,bla,his,asi,oth
KINISON,0.8263473053892215,0.16167664670658682,0,0,0.011976047904191617
KINJERSKI,1,0,0,0,0
KINJO,0.1686746987951807,0,0.08433734939759036,0.6385542168674698,0.10843373493975904
KINK,0.7857142857142857,0.21428571428571427,0,0,0
KINKA,1,0,0,0,0
KINKADE,0.9355509355509356,0.010395010395010396,0.029106029106029108,0.007276507276507277,0.017671517671517672
KINKAID,0.9456521739130435,0,0.010869565217391304,0.015217391304347827,0.02826086956521739
KINKEAD,0.8526615969581749,0.10836501901140684,0.0028517110266159697,0.021863117870722433,0.014258555133079848
KINKEADE,1,0,0,0,0
KINKEL,0.9649122807017544,0.03508771929824561,0,0,0
KINKELA,0.5797101449275363,0.3188405797101449,0.10144927536231885,0,0
KINKELAAR,0.9253731343283582,0,0,0,0.07462686567164178
KINKELLA,1,0,0,0,0
KINKEN,1,0,0,0,0
KINKENNON,1,0,0,0,0
KINKER,0.9673659673659674,0.009324009324009324,0,0.006993006993006993,0.016317016317016316
KINKEY,1,0,0,0,0
KINKIN,1,0,0,0,0
KINKLE,0.8346456692913385,0.13648293963254593,0.01837270341207349,0,0.010498687664041995
KINKLER,0.8292682926829268,0,0.17073170731707318,0,0
KINKOFF,1,0,0,0,0
KINKOPF,1,0,0,0,0
KINKTON,1,0,0,0,0
KINLAN,1,0,0,0,0
KINLAW,0.6825493171471927,0.3127465857359636,0.002276176024279211,0,0.0024279210925644916
KINLEIN,0.875,0,0.125,0,0
KINLEN,0.9090909090909091,0,0.09090909090909091,0,0
KINLER,0.976897689768977,0.01155115511551155,0.0016501650165016502,0,0.009900990099009901
KINLEY,0.8667632150615496,0.12527154236060825,0.0041033067825247405,0.001448225923244026,0.0024137098720733766
KINLIN,1,0,0,0,0
KINLOCH,0.09765819631290483,0.8819133034379671,0.0114598903836572,0,0.008968609865470852
KINLOCK,0.09236947791164658,0.8433734939759037,0.014056224899598393,0.014056224899598393,0.03614457831325301
KINLOCKE,0,0.7894736842105263,0.18421052631578946,0,0.02631578947368421
KINLOW,0,0.9117647058823529,0,0.029411764705882353,0.058823529411764705
KINMAN,0.9533445756042721,0.025295109612141653,0.005621135469364812,0.007869589657110737,0.007869589657110737
KINMON,0.9324324324324325,0.0472972972972973,0,0,0.02027027027027027
KINMONTH,0.9081632653061225,0,0.09183673469387756,0,0
KINN,0.7048458149779736,0.2643171806167401,0.015418502202643172,0,0.015418502202643172
KINNA,0.9547511312217195,0,0,0,0.04524886877828054
KINNAIRD,0.9321895424836601,0.04738562091503268,0.0032679738562091504,0,0.01715686274509804
KINNALLY,0.7894736842105263,0,0.1736842105263158,0,0.03684210526315789
KINNALY,0.74,0,0.1,0,0.16
KINNAMAN,0.9648829431438127,0.011705685618729096,0.023411371237458192,0,0
KINNAMON,0.9875,0,0.0015625,0.0109375,0
KINNAMONT,1,0,0,0,0
KINNAN,0.9563492063492064,0,0,0,0.04365079365079365
KINNANE,1,0,0,0,0
KINNARATH,0.2,0.03333333333333333,0,0.6,0.16666666666666666
KINNARD,0.7640931372549019,0.22916666666666666,0,0.0024509803921568627,0.00428921568627451
KINNARNEY,1,0,0,0,0
KINNAS,0.9646464646464646,0,0,0,0.03535353535353535
KINNAUGH,0.8478260869565217,0.15217391304347827,0,0,0
KINNAVY,1,0,0,0,0
KINNE,0.9475806451612904,0.01129032258064516,0.008064516129032258,8.064516129032258e-4,0.03225806451612903
KINNEALY,1,0,0,0,0
KINNEAR,0.9702734839476813,0.0011890606420927466,0,0.008323424494649227,0.020214030915576695
KINNEARY,0.75,0,0.25,0,0
KINNEBREW,0.4831288343558282,0.4785276073619632,0.02223926380368098,0,0.016104294478527608
KINNECOM,1,0,0,0,0
KINNEE,0.9932432432432432,0,0.006756756756756757,0,0
KINNEER,1,0,0,0,0
KINNEL,0.19895287958115182,0.7643979057591623,0,0,0.03664921465968586
KINNELL,0.5276073619631901,0.4723926380368098,0,0,0
KINNEMAN,0.9369369369369369,0.06306306306306306,0,0,0
KINNEMORE,0.04522613065326633,0.9547738693467337,0,0,0
KINNER,0.8839848675914249,0.05548549810844893,0.03656998738965952,0.021437578814627996,0.0025220680958385876
KINNERSLEY,1,0,0,0,0
KINNERSON,0.14423076923076922,0.8557692307692307,0,0,0
KINNES,0.6818181818181818,0,0,0.3181818181818182,0
KINNETT,0.9751552795031055,0.006211180124223602,0.0044365572315882874,0.006211180124223602,0.007985803016858917
KINNETZ,1,0,0,0,0
KINNEY,0.8651405258386219,0.11237533998186763,0.010154125113327288,0.0046690843155031735,0.007660924750679964
KINNI,0.9239130434782609,0.07608695652173914,0,0,0
KINNIARD,1,0,0,0,0
KINNIBURGH,1,0,0,0,0
KINNICK,0.9411764705882353,0.029411764705882353,0,0,0.029411764705882353
KINNIE,0.4246575342465753,0.5753424657534246,0,0,0
KINNIEBREW,0,1,0,0,0
KINNIER,1,0,0,0,0
KINNIFF,1,0,0,0,0
KINNIN,0.9320388349514563,0.03398058252427184,0,0.03398058252427184,0
KINNING,0.7325581395348837,0.12790697674418605,0.05813953488372093,0,0.08139534883720931
KINNINGER,0.9401709401709402,0,0,0.05982905982905983,0
KINNION,0.5757575757575758,0.39015151515151514,0.03409090909090909,0,0
KINNIS,0.84375,0,0.15625,0,0
KINNISON,0.9711111111111111,0.0011111111111111111,0.0077777777777777776,0.0077777777777777776,0.012222222222222223
KINNISTEN,1,0,0,0,0
KINNITT,0,0.9591836734693877,0,0,0.04081632653061224
KINNON,0.6030769230769231,0.38153846153846155,0.006153846153846154,0,0.009230769230769232
KINNUCAN,1,0,0,0,0
KINNUNEN,1,0,0,0,0
KINNY,0.703125,0.296875,0,0,0
KINO,1,0,0,0,0
KINON,1,0,0,0,0
KINOSHITA,0.21,0,0,0.67,0.12
KINOSIAN,1,0,0,0,0
KINPORTS,0.8409090909090909,0,0,0,0.1590909090909091
KINRADE,1,0,0,0,0
KINROSS,1,0,0,0,0
KINS,0.8952380952380953,0.10476190476190476,0,0,0
KINSALE,0.045454545454545456,0.9545454545454546,0,0,0
KINSALL,0.8157894736842105,0,0.18421052631578946,0,0
KINSAUL,0.9922048997772829,0,0,0.0077951002227171495,0
KINSCH,0.9112903225806451,0,0.056451612903225805,0,0.03225806451612903
KINSCHERF,0.875,0,0.125,0,0
KINSEHER,1,0,0,0,0
KINSEL,0.9309623430962343,0.04811715481171548,0,0.012552301255230125,0.008368200836820083
KINSELA,1,0,0,0,0
KINSELL,1,0,0,0,0
KINSELLA,0.9911764705882353,0.00196078431372549,0.006862745098039216,0,0
KINSER,0.9776925758103869,0.004879749041477867,0.006622516556291391,0.004531195538515162,0.006273963053328686
KINSETH,0.8928571428571429,0,0,0,0.10714285714285714
KINSEY,0.6667773771114064,0.3138166635035111,0.006025811349402163,0.005693680015183147,0.007686468020497248
KINSFATHER,0.75,0,0,0.25,0
KINSHAW,1,0,0,0,0
KINSINGER,0.978978978978979,0,0,0,0.021021021021021023
KINSKEY,1,0,0,0,0
KINSKY,1,0,0,0,0
KINSLAND,0.9818181818181818,0,0,0,0.01818181818181818
KINSLER,0.40735146022155083,0.5709969788519638,0.0055387713997985906,0,0.016112789526686808
KINSLEY,0.9716981132075472,0.013477088948787063,0.0020215633423180594,0,0.012803234501347708
KINSLOE,0.9,0,0.1,0,0
KINSLOW,0.7723919915700738,0.19072708113804004,0.012644889357218124,0,0.02423603793466807
KINSMAN,0.9511019283746557,0.008264462809917356,0.023415977961432508,0.0048209366391184574,0.012396694214876033
KINSON,0.4978448275862069,0.4870689655172414,0,0,0.015086206896551725
KINSORA,1,0,0,0,0
KINSSIES,1,0,0,0,0
KINSTLE,0.9765100671140939,0,0.02348993288590604,0,0
KINSTLER,0.9790209790209791,0,0.02097902097902098,0,0
KINSTLEY,1,0,0,0,0
KINSTON,0.06896551724137931,0.9310344827586207,0,0,0
KINSTREY,1,0,0,0,0
KINSY,0,1,0,0,0
KINT,0.923728813559322,0.05508474576271186,0.0211864406779661,0,0
KINTCHEN,0,0.9444444444444444,0.04861111111111111,0,0.006944444444444444
KINTE,0,0.75,0,0,0.25
KINTEH,0,1,0,0,0
KINTER,0.9746835443037974,0,0.012658227848101266,0.012658227848101266,0
KINTGEN,1,0,0,0,0
KINTIGH,1,0,0,0,0
KINTLER,1,0,0,0,0
KINTNER,0.9885974914481186,0,0.0011402508551881414,0,0.010262257696693273
KINTON,0.7723684210526316,0.2026315789473684,0.009210526315789473,0,0.015789473684210527
KINTOP,0.8793103448275862,0,0,0.1206896551724138,0
KINTZ,0.9854077253218884,0,0.014592274678111588,0,0
KINTZEL,1,0,0,0,0
KINTZELE,0.7910447761194029,0,0,0,0.208955223880597
KINTZER,0.9259259259259259,0.027777777777777776,0.046296296296296294,0,0
KINTZING,1,0,0,0,0
KINTZINGER,1,0,0,0,0
KINTZLER,1,0,0,0,0
KINUTHIA,0,1,0,0,0
KINVI,0,1,0,0,0
KINVILLE,0.8307692307692308,0,0.16923076923076924,0,0
KINWORTHY,0.9435483870967742,0,0,0.056451612903225805,0
KINYANJUI,0.04455445544554455,0.8762376237623762,0,0,0.07920792079207921
KINYOMI,0,1,0,0,0
KINYON,0.8191721132897604,0.1655773420479303,0.015250544662309368,0,0
KINYOUN,1,0,0,0,0
KINYUA,0.08490566037735849,0.9056603773584906,0,0,0.009433962264150943
KINZ,1,0,0,0,0
KINZALOW,1,0,0,0,0
KINZBRUNNER,1,0,0,0,0
KINZEL,0.9808027923211169,0,0.013961605584642234,0.005235602094240838,0
KINZELER,1,0,0,0,0
KINZER,0.8054429646786335,0.1667631731325999,0.015055008685581933,0,0.012738853503184714
KINZEY,0.7288135593220338,0.20903954802259886,0.01977401129943503,0,0.0423728813559322
KINZIE,0.9500734214390602,0.0381791483113069,0.00881057268722467,0,0.002936857562408223
KINZIG,1,0,0,0,0
KINZLE,1,0,0,0,0
KINZLER,0.9568965517241379,0.015086206896551725,0.02586206896551724,0,0.0021551724137931034
KINZLY,1,0,0,0,0
KINZY,0.2766990291262136,0.6893203883495146,0,0,0.03398058252427184
KIO,0.7602339181286549,0.05263157894736842,0.04093567251461988,0.12280701754385964,0.023391812865497075
KIOKO,0,0.9333333333333333,0,0,0.06666666666666667
KIONGOZI,0,1,0,0,0
KIONKA,1,0,0,0,0
KIOROGLO,0.9368421052631579,0,0,0,0.06315789473684211
KIORPES,1,0,0,0,0
KIOSKI,1,0,0,0,0
KIOUKIS,1,0,0,0,0
KIOUS,1,0,0,0,0
KIOUSIS,0.9387755102040817,0,0.047619047619047616,0,0.013605442176870748
KIP,0.9390681003584229,0.025089605734767026,0.025089605734767026,0.0035842293906810036,0.007168458781362007
KIPA,1,0,0,0,0
KIPAR,0.851063829787234,0,0,0,0.14893617021276595
KIPE,1,0,0,0,0
KIPER,0.7558365758754864,0.19844357976653695,0.023346303501945526,0.0029182879377431907,0.019455252918287938
KIPERBERG,0.88,0,0,0,0.12
KIPERMAN,0.7714285714285715,0,0.22857142857142856,0,0
KIPERVASER,0.5384615384615384,0,0.4230769230769231,0,0.038461538461538464
KIPERWAS,0.5,0,0.5,0,0
KIPF,0.9213483146067416,0,0,0,0.07865168539325842
KIPFER,0.9776785714285714,0,0.022321428571428572,0,0
KIPFINGER,1,0,0,0,0
KIPFMILLER,1,0,0,0,0
KIPHART,0.9530201342281879,0.04697986577181208,0,0,0
KIPHUTH,1,0,0,0,0
KIPI,0.8125,0,0,0,0.1875
KIPILLA,1,0,0,0,0
KIPISZ,1,0,0,0,0
KIPKA,0.9099099099099099,0,0.09009009009009009,0,0
KIPKE,1,0,0,0,0
KIPKER,0.9465648854961832,0,0,0,0.05343511450381679
KIPLE,1,0,0,0,0
KIPLER,1,0,0,0,0
KIPLEY,0.8852459016393442,0,0,0.11475409836065574,0
KIPLING,1,0,0,0,0
KIPLINGER,1,0,0,0,0
KIPNES,1,0,0,0,0
KIPNIS,0.93646408839779,0,0.058011049723756904,0,0.0055248618784530384
KIPNISS,1,0,0,0,0
KIPP,0.928697701826753,0.04242781378903948,0.014437242192103713,2.946375957572186e-4,0.014142604596346494
KIPPAX,1,0,0,0,0
KIPPE,1,0,0,0,0
KIPPEL,0.8444444444444444,0,0,0.15555555555555556,0
KIPPELEN,1,0,0,0,0
KIPPELMAN,1,0,0,0,0
KIPPELS,1,0,0,0,0
KIPPEN,0.9629629629629629,0,0,0.037037037037037035,0
KIPPENBERGER,0.9124087591240876,0,0.051094890510948905,0.0364963503649635,0
KIPPENHAN,0.8444444444444444,0,0,0,0.15555555555555556
KIPPENY,1,0,0,0,0
KIPPER,0.9288256227758007,0.021352313167259787,0.0498220640569395,0,0
KIPPERMAN,1,0,0,0,0
KIPPERS,0.9192307692307692,0.0038461538461538464,0.023076923076923078,0,0.05384615384615385
KIPPERT,0.9508196721311475,0,0,0.04918032786885246,0
KIPPES,0.8910505836575876,0,0.10894941634241245,0,0
KIPPHUT,1,0,0,0,0
KIPPIN,1,0,0,0,0
KIPPING,0.9739583333333334,0,0.010416666666666666,0,0.015625
KIPPINS,0,0.9113924050632911,0,0,0.08860759493670886
KIPPLE,0.9567307692307693,0,0,0,0.04326923076923077
KIPPLEY,1,0,0,0,0
KIPPS,0.7016129032258065,0.12096774193548387,0.12096774193548387,0,0.056451612903225805
KIPPUR,1,0,0,0,0
KIPREOS,0.9185185185185185,0,0,0.05185185185185185,0.02962962962962963
KIPTA,0.86,0,0,0,0.14
KIPTOO,0,1,0,0,0
KIPUNI,0,1,0,0,0
KIRA,0.9702970297029703,0,0,0,0.0297029702970297
KIRACOFE,0.9757785467128027,0,0,0.02422145328719723,0
KIRADJIEFF,1,0,0,0,0
KIRAGU,0.18421052631578946,0.8157894736842105,0,0,0
KIRAKOSSIAN,0.7368421052631579,0,0.15789473684210525,0,0.10526315789473684
KIRAKOSYAN,0.76,0,0,0,0.24
KIRAL,1,0,0,0,0
KIRALY,0.9584905660377359,0,0.013207547169811321,0.0018867924528301887,0.026415094339622643
KIRAN,0.7380952380952381,0,0,0.23809523809523808,0.023809523809523808
KIRANE,0.8409090909090909,0,0.1590909090909091,0,0
KIRAR,1,0,0,0,0
KIRASICH,1,0,0,0,0
KIRATZIS,1,0,0,0,0
KIRAY,1,0,0,0,0
KIRAYOGLU,0.8484848484848485,0,0.15151515151515152,0,0
KIRBACH,1,0,0,0,0
KIRBAS,1,0,0,0,0
KIRBERG,0.868421052631579,0,0.13157894736842105,0,0
KIRBERGER,1,0,0,0,0
KIRBERT,1,0,0,0,0
KIRBO,0.949468085106383,0,0,0.05053191489361702,0
KIRBOW,1,0,0,0,0
KIRBY,0.8677335684133792,0.11712750267007985,0.0047637615067726785,0.003458389136589418,0.006916778273178836
KIRBYSMITH,1,0,0,0,0
KIRBYSON,1,0,0,0,0
KIRCE,0.007462686567164179,0.9925373134328358,0,0,0
KIRCH,0.9624664879356568,0.00804289544235925,0.00938337801608579,0.01876675603217158,0.0013404825737265416
KIRCHAIN,0.7777777777777778,0,0,0,0.2222222222222222
KIRCHARR,1,0,0,0,0
KIRCHBAUM,1,0,0,0,0
KIRCHBERG,0.9692982456140351,0,0,0,0.03070175438596491
KIRCHBERGER,1,0,0,0,0
KIRCHDOERFER,0.8970588235294118,0,0,0,0.10294117647058823
KIRCHDORFER,1,0,0,0,0
KIRCHEIN,0.8909090909090909,0.10909090909090909,0,0,0
KIRCHEL,0.8727272727272727,0,0.12727272727272726,0,0
KIRCHEM,1,0,0,0,0
KIRCHEN,0.9708333333333333,0,0.029166666666666667,0,0
KIRCHENBAUER,1,0,0,0,0
KIRCHENBAUM,1,0,0,0,0
KIRCHENDORFER,0.75,0,0,0,0.25
KIRCHENS,1,0,0,0,0
KIRCHENSTINER,1,0,0,0,0
KIRCHER,0.9619660620245758,0,0.012287887653598596,0.018724400234055003,0.007021650087770626
KIRCHGASSNER,0.9245283018867925,0,0,0.07547169811320754,0
KIRCHGESSNER,0.9386892177589852,0.014799154334038054,0.02959830866807611,0,0.016913319238900635
KIRCHGRABER,1,0,0,0,0
KIRCHHARR,1,0,0,0,0
KIRCHHEIM,0.6,0,0.4,0,0
KIRCHHEIMER,0.8828828828828829,0,0.06306306306306306,0,0.05405405405405406
KIRCHHEINER,1,0,0,0,0
KIRCHHEVEL,0.575,0,0,0.075,0.35
KIRCHHOEFER,0.8867924528301887,0,0.11320754716981132,0,0
KIRCHHOF,0.9230769230769231,0,0.07692307692307693,0,0
KIRCHHOFER,0.9712643678160919,0.028735632183908046,0,0,0
KIRCHHOFF,0.9649321266968326,0,0.027149321266968326,0,0.007918552036199095
KIRCHIN,1,0,0,0,0
KIRCHINGER,1,0,0,0,0
KIRCHLER,1,0,0,0,0
KIRCHMAN,0.9416282642089093,0.006144393241167435,0.041474654377880185,0,0.010752688172043012
KIRCHMANN,0.9565217391304348,0,0.043478260869565216,0,0
KIRCHMEIER,1,0,0,0,0
KIRCHMER,1,0,0,0,0
KIRCHMEYER,1,0,0,0,0
KIRCHMIER,1,0,0,0,0
KIRCHMYER,0.8813559322033898,0,0.11864406779661017,0,0
KIRCHNER,0.9790905399918798,0.0014210312626877792,0.011165245635403978,0.003451075923670321,0.0048721071863581
KIRCHOEFER,1,0,0,0,0
KIRCHOF,1,0,0,0,0
KIRCHOFER,1,0,0,0,0
KIRCHOFF,0.9935691318327974,0,0.006430868167202572,0,0
KIRCHOFFER,1,0,0,0,0
KIRCHON,1,0,0,0,0
KIRCHSTEIN,1,0,0,0,0
KIRCIK,0.7666666666666667,0,0,0.03333333333333333,0.2
KIRCIKYAN,1,0,0,0,0
KIRCUS,1,0,0,0,0
KIRDAHY,1,0,0,0,0
KIRDASI,0.36666666666666664,0,0,0,0.6333333333333333
KIRDAY,1,0,0,0,0
KIRDY,1,0,0,0,0
KIREJCZYK,1,0,0,0,0
KIRELL,1,0,0,0,0
KIRETA,1,0,0,0,0
KIREY,1,0,0,0,0
KIRGAN,0.9936305732484076,0,0,0,0.006369426751592357
KIRGIS,0.7741935483870968,0,0,0,0.22580645161290322
KIRI,0.2,0,0,0.8,0
KIRIAKES,1,0,0,0,0
KIRIAKIDES,1,0,0,0,0
KIRIAKIS,1,0,0,0,0
KIRIAKOPOULOS,1,0,0,0,0
KIRIAKOS,1,0,0,0,0
KIRIAN,1,0,0,0,0
KIRIAZES,1,0,0,0,0
KIRIAZIS,0.8955223880597015,0,0,0,0.1044776119402985
KIRICHENKO,0.9259259259259259,0,0.05185185185185185,0,0.022222222222222223
KIRICHUN,1,0,0,0,0
KIRICOPLES,1,0,0,0,0
KIRIGIN,0.9555555555555556,0,0.044444444444444446,0,0
KIRIK,0.965,0,0.035,0,0
KIRILA,1,0,0,0,0
KIRILAUSCAS,0.6428571428571429,0,0.35714285714285715,0,0
KIRILIN,1,0,0,0,0
KIRILL,1,0,0,0,0
KIRILLOFF,0.9803921568627451,0,0,0,0.0196078431372549
KIRILLOV,1,0,0,0,0
KIRILLOVA,0.9607843137254902,0,0,0,0.0392156862745098
KIRILOFF,1,0,0,0,0
KIRILOV,1,0,0,0,0
KIRILOVA,1,0,0,0,0
KIRILUK,0.6730769230769231,0,0,0.17307692307692307,0.15384615384615385
KIRIN,1,0,0,0,0
KIRINCIC,1,0,0,0,0
KIRINCICH,1,0,0,0,0
KIRINDONGO,0,1,0,0,0
KIRISITS,1,0,0,0,0
KIRIT,0.7586206896551724,0,0,0,0.2413793103448276
KIRITSIS,0.6724137931034483,0,0.3275862068965517,0,0
KIRITSY,1,0,0,0,0
KIRIVONG,0.16666666666666666,0,0,0.8333333333333334,0
KIRIWAS,1,0,0,0,0
KIRK,0.8073328205486796,0.17136330792718457,0.008833881080577116,0.004708295457194135,0.00776169498636459
KIRKALDIE,0.7586206896551724,0,0,0.2413793103448276,0
KIRKALDY,0.7111111111111111,0.28888888888888886,0,0,0
KIRKBRIDE,0.9795134443021767,0.016645326504481434,0.0038412291933418692,0,0
KIRKBY,0.8269230769230769,0.1346153846153846,0.005494505494505495,0,0.03296703296703297
KIRKCALDY,0.75,0.014705882352941176,0,0,0.23529411764705882
KIRKCONNELL,0.8940568475452196,0,0.06201550387596899,0.002583979328165375,0.041343669250646
KIRKE,1,0,0,0,0
KIRKEBERG,1,0,0,0,0
KIRKEBY,0.9333333333333333,0,0,0.058333333333333334,0.008333333333333333
KIRKEENG,1,0,0,0,0
KIRKEGAARD,0.9726027397260274,0,0.0273972602739726,0,0
KIRKEGARD,0.925,0,0.075,0,0
KIRKELL,0.9565217391304348,0,0,0,0.043478260869565216
KIRKEMIER,1,0,0,0,0
KIRKENDALL,0.9306930693069307,0.031117397454031116,0.02545968882602546,0.006364922206506365,0.006364922206506365
KIRKENDOFF,0,0.94,0,0,0.06
KIRKENDOHL,1,0,0,0,0
KIRKENDOL,1,0,0,0,0
KIRKENDOLL,0.45190380761523047,0.5230460921843687,0.0070140280561122245,0.0070140280561122245,0.011022044088176353
KIRKENDOLPH,0,1,0,0,0
KIRKENMEIER,1,0,0,0,0
KIRKER,0.9772357723577236,0,0.013008130081300813,0,0.00975609756097561
KIRKES,0.963265306122449,0,0,0,0.036734693877551024
KIRKEY,0.9583333333333334,0.041666666666666664,0,0,0
KIRKFIELD,1,0,0,0,0
KIRKHAM,0.9552789303826649,0.018902720147533424,0.0198248040571692,0.003227293683725219,0.0027662517289073307
KIRKHART,0.9458128078817734,0,0.024630541871921183,0,0.029556650246305417
KIRKHOFF,1,0,0,0,0
KIRKHUFF,1,0,0,0,0
KIRKHUM,1,0,0,0,0
KIRKIKIS,1,0,0,0,0
KIRKILES,1,0,0,0,0
KIRKINDOLL,1,0,0,0,0
KIRKIRT,1,0,0,0,0
KIRKLAND,0.7077997286475396,0.27492637082630134,0.006800357391045369,0.002217148151825011,0.008256394983288659
KIRKLANDEL,0,1,0,0,0
KIRKLEN,0.39473684210526316,0.5592105263157895,0.046052631578947366,0,0
KIRKLEWSKI,1,0,0,0,0
KIRKLEY,0.9024390243902439,0.0839852738150023,0.0048320294523699955,0.003911642890013806,0.0048320294523699955
KIRKLIN,0.3188531711555169,0.6689834926151172,8.688097306689834e-4,0,0.011294526498696786
KIRKLING,0,1,0,0,0
KIRKLON,0,1,0,0,0
KIRKMAN,0.8788950276243094,0.10839779005524862,0.0065193370165745855,0.002320441988950276,0.0038674033149171273
KIRKMANBEY,0,1,0,0,0
KIRKNER,1,0,0,0,0
KIRKNESS,1,0,0,0,0
KIRKORIAN,0.9125,0,0.0875,0,0
KIRKOS,0.7941176470588235,0.20588235294117646,0,0,0
KIRKOVER,1,0,0,0,0
KIRKOWSKI,1,0,0,0,0
KIRKPATRICK,0.8512155591572124,0.12993748552905765,0.009122482056031488,0.003565640194489465,0.006158833063209076
KIRKS,0.7695749440715883,0.21476510067114093,0,0,0.015659955257270694
KIRKSAY,0,1,0,0,0
KIRKSEY,0.3480859989512323,0.6340849501835344,0.004195070791819612,0.0025170424750917673,0.011116937598321972
KIRKSY,0,1,0,0,0
KIRKTON,1,0,0,0,0
KIRKUM,0.5490196078431373,0.4019607843137255,0,0,0.049019607843137254
KIRKUP,0.9702970297029703,0,0,0,0.0297029702970297
KIRKUS,0.9798850574712644,0,0.01293103448275862,0,0.007183908045977011
KIRKWOOD,0.7318459271732267,0.23089875815617764,0.013049884234897917,0.005683014102294254,0.018522416333403496
KIRL,0.9217877094972067,0,0,0.03910614525139665,0.03910614525139665
KIRLAN,1,0,0,0,0
KIRLAND,0.704225352112676,0.19718309859154928,0,0,0.09859154929577464
KIRLANGITIS,1,0,0,0,0
KIRLAUSKI,1,0,0,0,0
KIRLES,1,0,0,0,0
KIRLEW,0.022328548644338118,0.8819776714513556,0.012759170653907496,0.022328548644338118,0.06060606060606061
KIRLEY,0.9801136363636364,0.019886363636363636,0,0,0
KIRLIN,1,0,0,0,0
KIRLIS,1,0,0,0,0
KIRLOUGH,1,0,0,0,0
KIRMAN,0.978494623655914,0.010752688172043012,0,0,0.010752688172043012
KIRMANI,0.09333333333333334,0,0,0.72,0.18666666666666668
KIRMEYER,1,0,0,0,0
KIRMS,1,0,0,0,0
KIRMSE,0.944,0,0.056,0,0
KIRMSS,0.8157894736842105,0.09210526315789473,0,0,0.09210526315789473
KIRN,0.9549436795994993,0.008760951188986232,0.008760951188986232,0.008760951188986232,0.01877346683354193
KIRNAN,1,0,0,0,0
KIRNER,0.94375,0,0.0125,0,0.04375
KIRNES,0.046357615894039736,0.9503311258278145,0,0.0033112582781456954,0
KIRNON,0.0047169811320754715,0.9952830188679245,0,0,0
KIROGLU,0.75,0,0,0,0.25
KIROL,1,0,0,0,0
KIROLLOS,0.2391304347826087,0,0,0,0.7608695652173914
KIROLOS,0.375,0,0.4375,0,0.1875
KIROS,0.056,0.896,0,0,0.048
KIROU,0.5405405405405406,0,0.4594594594594595,0,0
KIROUAC,0.9795501022494888,0,0.006134969325153374,0.014314928425357873,0
KIROV,1,0,0,0,0
KIROVA,0.8627450980392157,0,0,0,0.13725490196078433
KIRPACH,1,0,0,0,0
KIRPALANI,0.14285714285714285,0.03896103896103896,0,0.6688311688311688,0.14935064935064934
KIRPAN,0.72,0,0,0,0.28
KIRPATRICK,1,0,0,0,0
KIRPAUL,0.0958904109589041,0,0,0.3835616438356164,0.5205479452054794
KIRR,1,0,0,0,0
KIRRANE,1,0,0,0,0
KIRRIE,0.7941176470588235,0,0,0.20588235294117646,0
KIRSCH,0.9671647297546578,0.003504888396974728,0.008669987087253275,0.007194244604316547,0.013466150156797639
KIRSCHBAUM,0.9562043795620438,0.008342022940563087,0.01251303441084463,0.008342022940563087,0.014598540145985401
KIRSCHBROWN,1,0,0,0,0
KIRSCHE,0.9619047619047619,0,0,0,0.0380952380952381
KIRSCHEN,1,0,0,0,0
KIRSCHENBAUM,0.9686468646864687,0,0.009900990099009901,0,0.02145214521452145
KIRSCHENBERG,1,0,0,0,0
KIRSCHENFELD,1,0,0,0,0
KIRSCHENHEITER,1,0,0,0,0
KIRSCHENHEUTER,1,0,0,0,0
KIRSCHENHOFER,1,0,0,0,0
KIRSCHENMAN,0.8936170212765957,0,0,0,0.10638297872340426
KIRSCHENMANN,1,0,0,0,0
KIRSCHENPFAD,0.8571428571428571,0,0.14285714285714285,0,0
KIRSCHER,0.9428571428571428,0,0.05714285714285714,0,0
KIRSCHKE,1,0,0,0,0
KIRSCHLING,0.952054794520548,0,0,0,0.04794520547945205
KIRSCHMAN,0.9444444444444444,0,0.027777777777777776,0,0.027777777777777776
KIRSCHMANN,1,0,0,0,0
KIRSCHNER,0.9381728698861889,0.004306367271608736,0.03906490310673639,0.008612734543217471,0.00984312519224854
KIRSCHT,0.9649122807017544,0,0,0,0.03508771929824561
KIRSCHTEN,0.9745762711864406,0,0,0,0.025423728813559324
KIRSE,1,0,0,0,0
KIRSH,0.7105263157894737,0.2730263157894737,0.013157894736842105,0,0.003289473684210526
KIRSHBAUM,0.9626865671641791,0,0,0,0.03731343283582089
KIRSHBLUM,0.9655172413793104,0,0,0,0.034482758620689655
KIRSHBOM,1,0,0,0,0
KIRSHEMAN,1,0,0,0,0
KIRSHEN,1,0,0,0,0
KIRSHENBAUM,0.9208333333333333,0,0.05,0,0.029166666666666667
KIRSHENBLATT,1,0,0,0,0
KIRSHFIELD,1,0,0,0,0
KIRSHNER,0.9872262773722628,0,0.012773722627737226,0,0
KIRSHON,1,0,0,0,0
KIRSHTEIN,0.9850746268656716,0.014925373134328358,0,0,0
KIRSHY,1,0,0,0,0
KIRSIC,0.9354838709677419,0,0.06451612903225806,0,0
KIRSIMAGI,1,0,0,0,0
KIRSLING,0.98,0,0,0,0.02
KIRSLIS,1,0,0,0,0
KIRSNER,0.9348659003831418,0,0.06513409961685823,0,0
KIRSON,0.9448818897637795,0,0,0,0.05511811023622047
KIRSOP,0.9256198347107438,0,0.0743801652892562,0,0
